name,antenna,rssi,angle
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,2,-56,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-53,45
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-54,46
CC2640r2 Passive H,1,-56,45
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,2,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,40
CC2640r2 Passive H,1,-55,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-53,45
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,2,-55,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,45
CC2640r2 Passive H,1,-56,45
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,2,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-54,46
CC2640r2 Passive H,1,-56,45
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,2,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,2,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,46
CC2640r2 Passive H,1,-56,45
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-54,46
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,2,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-57,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,44
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,2,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,40
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-53,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-57,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-56,44
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-57,42
CC2640r2 Passive H,1,-55,41
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-54,45
CC2640r2 Passive H,1,-57,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,43
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,41
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,44
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-56,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-54,42
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-56,43
CC2640r2 Passive H,1,-55,42
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-53,43
CC2640r2 Passive H,1,-55,43
CC2640r2 Passive H,1,-56,43
